dr_no,date_occ,neighborhood,new_category,crime_type_id,neighborhood_id
180122726,2018-08-30,chinatown,assault,4,82
180619410,2018-08-30,hollywood,assault,4,15
181228964,2018-12-10,hyde-park,assault,4,9
181228910,2018-12-10,vermont-knolls,assault,4,93
181823812,2018-12-10,watts,assault,4,71
180224380,2018-12-11,pico-union,assault,4,19
181823853,2018-12-11,broadway-manchester,assault,4,64
181015185,2018-08-31,van-nuys,assault,4,0
180716098,2018-09-03,mid-wilshire,assault,4,18
180218662,2018-09-05,east-hollywood,assault,4,50
180123290,2018-09-07,downtown,assault,4,3
180320677,2018-09-07,west-adams,assault,4,66
180517022,2018-09-13,san-pedro,assault,4,23
181518111,2018-09-18,north-hollywood,assault,4,25
191210058,2018-09-18,hyde-park,assault,4,9
181116879,2018-09-21,glassell-park,assault,4,67
180327331,2018-12-11,baldwin-hillscrenshaw,assault,4,56
181425821,2018-12-11,palms,assault,4,68
182021899,2018-12-11,harvard-heights,assault,4,34
181019738,2018-12-11,van-nuys,assault,4,0
180625408,2018-12-11,east-hollywood,assault,4,50
181229102,2018-12-11,hyde-park,assault,4,9
181019762,2018-12-11,lake-balboa,assault,4,59
181921846,2018-12-11,sylmar,assault,4,24
181720145,2018-12-11,canoga-park,assault,4,58
181720134,2018-12-11,north-hills,assault,4,46
182120390,2018-12-11,canoga-park,assault,4,58
181617586,2018-12-11,sun-valley,assault,4,6
181228979,2018-12-11,manchester-square,assault,4,35
190606053,2018-12-11,hollywood,assault,4,15
180418256,2018-12-11,boyle-heights,assault,4,39
181229119,2018-12-11,hyde-park,assault,4,9
182021905,2018-12-11,koreatown,assault,4,26
180406579,2018-02-20,boyle-heights,assault,4,39
181606004,2018-02-20,sun-valley,assault,4,6
181106249,2018-02-20,highland-park,assault,4,72
181806920,2018-02-20,broadway-manchester,assault,4,64
182100591,2018-02-20,woodland-hills,assault,4,43
180307419,2018-02-20,baldwin-hillscrenshaw,assault,4,56
181806997,2018-02-21,green-meadows,assault,4,53
180906770,2018-02-21,sherman-oaks,assault,4,33
180206811,2018-02-21,pico-union,assault,4,19
181606043,2018-02-21,pacoima,assault,4,2
180806775,2018-02-21,pacific-palisades,assault,4,42
180130069,2018-12-12,downtown,assault,4,3
181617605,2018-12-12,sun-valley,assault,4,6
181506763,2018-02-21,studio-city,assault,4,36
180107793,2018-02-21,downtown,assault,4,3
180307463,2018-02-21,baldwin-hillscrenshaw,assault,4,56
181506695,2018-02-21,studio-city,assault,4,36
180115379,2018-02-21,downtown,assault,4,3
181006362,2018-02-21,tarzana,assault,4,63
180307435,2018-02-21,jefferson-park,assault,4,96
181807009,2018-02-21,green-meadows,assault,4,53
180500635,2018-02-21,harbor-city,assault,4,86
181407260,2018-02-21,westchester,assault,4,8
180107740,2018-02-21,downtown,assault,4,3
181106308,2018-02-21,atwater-village,assault,4,100
182106558,2018-02-21,west-hills,assault,4,16
181711572,2018-02-21,northridge,assault,4,11
180906680,2018-02-21,van-nuys,assault,4,0
180906748,2018-02-21,valley-glen,assault,4,75
181207996,2018-02-21,florence,assault,4,49
180806506,2018-02-21,sawtelle,assault,4,22
180506370,2018-02-21,wilmington,assault,4,65
180307449,2018-02-21,west-adams,assault,4,66
180908052,2018-02-21,valley-glen,assault,4,75
182106547,2018-02-21,canoga-park,assault,4,58
180307448,2018-02-21,leimert-park,assault,4,102
181006415,2018-02-21,reseda,assault,4,37
181606027,2018-02-21,pacoima,assault,4,2
181207933,2018-02-21,vermont-slauson,assault,4,55
180706467,2018-02-21,mid-city,assault,4,52
180307556,2018-02-21,leimert-park,assault,4,102
180206771,2018-02-21,westlake,assault,4,10
180107714,2018-02-21,downtown,assault,4,3
181307250,2018-02-21,historic-south-central,assault,4,7
180406365,2018-02-21,boyle-heights,assault,4,39
181006401,2018-02-22,encino,assault,4,1
180407345,2018-02-22,boyle-heights,assault,4,39
181906782,2018-02-22,panorama-city,assault,4,30
181506810,2018-02-22,valley-glen,assault,4,75
180506440,2018-02-22,wilmington,assault,4,65
180922041,2018-12-12,sherman-oaks,assault,4,33
180806486,2018-02-22,west-los-angeles,assault,4,51
180207076,2018-02-22,westlake,assault,4,10
180206857,2018-02-22,westlake,assault,4,10
180107901,2018-02-22,downtown,assault,4,3
180307573,2018-02-22,adams-normandie,assault,4,14
181207943,2018-02-22,vermont-square,assault,4,32
180706823,2018-02-22,beverly-grove,assault,4,29
181407159,2018-02-22,westchester,assault,4,8
182106697,2018-02-22,canoga-park,assault,4,58
180307569,2018-02-22,adams-normandie,assault,4,14
180307568,2018-02-22,baldwin-hillscrenshaw,assault,4,56
182106588,2018-02-22,canoga-park,assault,4,58
180706447,2018-02-22,mid-city,assault,4,52
180108021,2018-02-23,downtown,assault,4,3
180307609,2018-02-23,hyde-park,assault,4,9
181807103,2018-02-23,broadway-manchester,assault,4,64
181208167,2018-02-23,florence,assault,4,49
181906776,2018-02-23,sylmar,assault,4,24
182006891,2018-02-23,pico-union,assault,4,19
181208155,2018-02-23,hyde-park,assault,4,9
180500638,2018-02-23,san-pedro,assault,4,23
180300562,2018-02-23,jefferson-park,assault,4,96
181506809,2018-02-23,north-hollywood,assault,4,25
181906781,2018-02-23,north-hills,assault,4,46
180506486,2018-02-23,wilmington,assault,4,65
180109121,2018-02-23,downtown,assault,4,3
181307094,2018-02-23,south-park,assault,4,60
181006489,2018-02-23,reseda,assault,4,37
180108002,2018-02-23,downtown,assault,4,3
181208168,2018-02-23,florence,assault,4,49
181807116,2018-02-23,watts,assault,4,71
181506819,2018-02-23,sun-valley,assault,4,6
180108013,2018-02-23,downtown,assault,4,3
181106423,2018-02-23,glassell-park,assault,4,67
182007006,2018-02-24,koreatown,assault,4,26
180706576,2018-02-24,mid-wilshire,assault,4,18
180206935,2018-02-24,westlake,assault,4,10
180616153,2018-02-24,hollywood,assault,4,15
180108036,2018-02-24,downtown,assault,4,3
181506957,2018-02-24,north-hollywood,assault,4,25
181906835,2018-02-24,sylmar,assault,4,24
180130167,2018-12-12,downtown,assault,4,3
181921760,2018-12-12,sylmar,assault,4,24
181617585,2018-12-12,pacoima,assault,4,2
180130122,2018-12-12,downtown,assault,4,3
182120437,2018-12-12,west-hills,assault,4,16
181120710,2018-12-12,highland-park,assault,4,72
181522783,2018-12-12,sun-valley,assault,4,6
180607065,2018-02-24,hollywood,assault,4,15
180109242,2018-03-11,downtown,assault,4,3
181807153,2018-02-24,green-meadows,assault,4,53
181720203,2018-12-12,canoga-park,assault,4,58
180820588,2018-12-12,sawtelle,assault,4,22
180418287,2018-12-12,boyle-heights,assault,4,39
180418290,2018-12-12,boyle-heights,assault,4,39
180130120,2018-12-12,downtown,assault,4,3
180130111,2018-12-12,downtown,assault,4,3
182007581,2018-03-06,harvard-heights,assault,4,34
181308370,2018-03-19,florence,assault,4,49
180807642,2018-03-20,westwood,assault,4,84
181426341,2018-12-12,westchester,assault,4,8
181522784,2018-12-12,valley-glen,assault,4,75
180130168,2018-12-12,downtown,assault,4,3
180818890,2018-11-06,sawtelle,assault,4,22
180130240,2018-12-13,downtown,assault,4,3
181601420,2018-12-13,sunland,assault,4,104
181324369,2018-12-13,central-alameda,assault,4,91
181425967,2018-12-13,westchester,assault,4,8
180922077,2018-12-13,van-nuys,assault,4,0
180418300,2018-12-13,lincoln-heights,assault,4,88
181229164,2018-12-13,vermont-knolls,assault,4,93
181229914,2018-12-13,harvard-park,assault,4,73
181324368,2018-12-13,florence,assault,4,49
180821051,2018-12-13,brentwood,assault,4,69
181324387,2018-12-13,central-alameda,assault,4,91
180820623,2018-12-13,sawtelle,assault,4,22
180625620,2018-12-13,hollywood,assault,4,15
181720245,2018-12-13,winnetka,assault,4,87
181824067,2018-12-13,watts,assault,4,71
180820603,2018-12-13,westwood,assault,4,84
180404338,2018-01-08,boyle-heights,assault,4,39
181324418,2018-12-13,florence,assault,4,49
181324376,2018-12-13,historic-south-central,assault,4,7
180130316,2018-12-13,downtown,assault,4,3
180404398,2018-01-10,lincoln-heights,assault,4,88
180130224,2018-12-13,downtown,assault,4,3
181824028,2018-12-13,green-meadows,assault,4,53
181229148,2018-12-13,chesterfield-square,assault,4,111
191304295,2018-12-13,south-park,assault,4,60
180130171,2018-12-13,downtown,assault,4,3
180108066,2018-02-24,downtown,assault,4,3
180806559,2018-02-24,pico-robertson,assault,4,45
180307635,2018-02-24,university-park,assault,4,40
182022034,2018-12-13,koreatown,assault,4,26
180101190,2018-12-13,downtown,assault,4,3
182022015,2018-12-13,pico-union,assault,4,19
180721176,2018-12-13,mid-city,assault,4,52
180820624,2018-12-13,mid-city,assault,4,52
180706722,2018-02-27,mid-city,assault,4,52
180108216,2018-02-27,downtown,assault,4,3
180820626,2018-12-13,west-los-angeles,assault,4,51
180130382,2018-12-14,downtown,assault,4,3
182007508,2018-03-05,harvard-heights,assault,4,34
180208085,2018-03-14,pico-union,assault,4,19
180224524,2018-12-14,pico-union,assault,4,19
181921886,2018-12-14,panorama-city,assault,4,30
180224565,2018-12-14,westlake,assault,4,10
181824127,2018-12-14,watts,assault,4,71
181426032,2018-12-14,westchester,assault,4,8
181324417,2018-12-14,historic-south-central,assault,4,7
180307663,2018-02-24,baldwin-hillscrenshaw,assault,4,56
180415478,2018-09-30,boyle-heights,assault,4,39
180516686,2018-10-02,harbor-city,assault,4,86
181224238,2018-10-07,florence,assault,4,49
181016863,2018-10-08,reseda,assault,4,37
181407309,2018-02-24,del-rey,assault,4,76
180623599,2018-11-08,hollywood-hills-west,assault,4,57
190404171,2018-12-14,lincoln-heights,assault,4,88
181617644,2018-12-14,sunland,assault,4,104
181019080,2018-11-26,lake-balboa,assault,4,59
180921364,2018-11-28,valley-glen,assault,4,75
181426034,2018-12-14,westchester,assault,4,8
181426030,2018-12-14,westchester,assault,4,8
181208497,2018-02-24,florence,assault,4,49
181824148,2018-12-14,watts,assault,4,71
181522804,2018-12-14,north-hollywood,assault,4,25
181426055,2018-12-14,westchester,assault,4,8
180108025,2018-02-24,downtown,assault,4,3
181307150,2018-02-24,historic-south-central,assault,4,7
181506838,2018-02-24,north-hollywood,assault,4,25
181720335,2018-12-14,northridge,assault,4,11
180506581,2018-02-24,harbor-city,assault,4,86
180108105,2018-02-24,downtown,assault,4,3
181006522,2018-02-24,reseda,assault,4,37
181606127,2018-02-24,hansen-dam,assault,4,101
181006583,2018-02-24,tarzana,assault,4,63
180207049,2018-02-24,east-hollywood,assault,4,50
180806563,2018-02-24,sawtelle,assault,4,22
181606125,2018-02-24,shadow-hills,assault,4,89
181307138,2018-02-24,central-alameda,assault,4,91
181606141,2018-02-24,lake-view-terrace,assault,4,107
180307662,2018-02-24,baldwin-hillscrenshaw,assault,4,56
180506558,2018-02-24,san-pedro,assault,4,23
181921826,2018-12-14,panorama-city,assault,4,30
181324448,2018-12-14,historic-south-central,assault,4,7
181000613,2018-02-24,reseda,assault,4,37
181506849,2018-02-24,toluca-lake,assault,4,62
182007003,2018-02-24,harvard-heights,assault,4,34
181208121,2018-02-24,florence,assault,4,49
180207019,2018-02-24,westlake,assault,4,10
181208091,2018-02-24,vermont-slauson,assault,4,55
182006993,2018-02-24,koreatown,assault,4,26
181407335,2018-02-25,venice,assault,4,20
181807176,2018-02-25,broadway-manchester,assault,4,64
181307241,2018-02-25,central-alameda,assault,4,91
181807167,2018-02-25,broadway-manchester,assault,4,64
180607408,2018-02-25,hollywood,assault,4,15
180506622,2018-02-25,san-pedro,assault,4,23
181506886,2018-02-25,north-hollywood,assault,4,25
180806870,2018-02-25,sawtelle,assault,4,22
180207044,2018-02-25,westlake,assault,4,10
180108089,2018-02-25,downtown,assault,4,3
181208170,2018-02-25,manchester-square,assault,4,35
180607107,2018-02-25,east-hollywood,assault,4,50
182106734,2018-02-25,canoga-park,assault,4,58
180519720,2018-12-14,harbor-city,assault,4,86
180706647,2018-02-25,mid-city,assault,4,52
180327681,2018-12-18,adams-normandie,assault,4,14
181510050,2018-04-24,north-hollywood,assault,4,25
180506616,2018-02-25,san-pedro,assault,4,23
182106741,2018-02-25,winnetka,assault,4,87
180506567,2018-02-25,wilmington,assault,4,65
181506904,2018-02-25,north-hollywood,assault,4,25
181906849,2018-02-25,panorama-city,assault,4,30
182106736,2018-02-25,woodland-hills,assault,4,43
180607138,2018-02-25,hollywood,assault,4,15
181807212,2018-02-25,vermont-vista,assault,4,81
182106715,2018-02-25,canoga-park,assault,4,58
181506903,2018-02-25,north-hollywood,assault,4,25
181208152,2018-02-25,vermont-square,assault,4,32
181407337,2018-02-25,venice,assault,4,20
181208166,2018-02-25,florence,assault,4,49
180406529,2018-02-25,boyle-heights,assault,4,39
182007048,2018-02-25,koreatown,assault,4,26
181208177,2018-02-25,florence,assault,4,49
181106486,2018-02-25,glassell-park,assault,4,67
180307688,2018-02-25,vermont-square,assault,4,32
181807197,2018-02-25,vermont-vista,assault,4,81
180108068,2018-02-25,downtown,assault,4,3
180200641,2018-02-25,east-hollywood,assault,4,50
180607139,2018-02-25,hollywood,assault,4,15
182007107,2018-02-25,koreatown,assault,4,26
180714201,2018-02-26,koreatown,assault,4,26
180108339,2018-02-26,downtown,assault,4,3
181506959,2018-02-26,north-hollywood,assault,4,25
181407682,2018-02-26,westchester,assault,4,8
181208248,2018-02-26,manchester-square,assault,4,35
180108154,2018-02-26,downtown,assault,4,3
181407393,2018-02-26,venice,assault,4,20
180607213,2018-02-26,hollywood,assault,4,15
180907016,2018-02-27,van-nuys,assault,4,0
180406573,2018-02-27,el-sereno,assault,4,85
181507047,2018-02-27,valley-village,assault,4,5
180607179,2018-02-27,hollywood,assault,4,15
181311121,2018-05-02,downtown,assault,4,3
181824066,2018-12-14,watts,assault,4,71
182107835,2018-02-27,west-hills,assault,4,16
182106822,2018-02-27,canoga-park,assault,4,58
180307810,2018-02-27,jefferson-park,assault,4,96
181807291,2018-02-27,vermont-vista,assault,4,81
180706726,2018-02-27,hancock-park,assault,4,21
181229230,2018-12-14,vermont-square,assault,4,32
181720395,2018-12-14,canoga-park,assault,4,58
181617657,2018-12-14,pacoima,assault,4,2
180224559,2018-12-14,westlake,assault,4,10
181522832,2018-12-14,north-hollywood,assault,4,25
180327501,2018-12-15,vermont-square,assault,4,32
180906993,2018-02-27,van-nuys,assault,4,0
181807294,2018-02-27,green-meadows,assault,4,53
180114230,2018-05-20,downtown,assault,4,3
180519773,2018-12-15,san-pedro,assault,4,23
181807300,2018-02-27,vermont-vista,assault,4,81
180224569,2018-12-15,westlake,assault,4,10
180207141,2018-02-27,westlake,assault,4,10
180806767,2018-02-28,mid-city,assault,4,52
180706836,2018-02-28,fairfax,assault,4,38
181720342,2018-12-15,northridge,assault,4,11
180607324,2018-02-28,hollywood,assault,4,15
181006695,2018-02-28,encino,assault,4,1
180108351,2018-02-28,downtown,assault,4,3
180711981,2018-06-14,mid-city,assault,4,52
181606301,2018-02-28,pacoima,assault,4,2
182007181,2018-02-28,koreatown,assault,4,26
181106610,2018-02-28,highland-park,assault,4,72
181508934,2018-02-28,sun-valley,assault,4,6
181307323,2018-02-28,south-park,assault,4,60
180506724,2018-02-28,san-pedro,assault,4,23
181100582,2018-02-28,los-feliz,assault,4,28
180506769,2018-02-28,wilmington,assault,4,65
181707192,2018-02-28,winnetka,assault,4,87
182007205,2018-02-28,koreatown,assault,4,26
181606421,2018-02-28,sun-valley,assault,4,6
181600697,2018-02-28,sunland,assault,4,104
180512880,2018-07-04,wilmington,assault,4,65
180706728,2018-02-28,beverly-grove,assault,4,29
181307311,2018-02-28,historic-south-central,assault,4,7
180807044,2018-02-28,brentwood,assault,4,69
181907056,2018-02-28,sylmar,assault,4,24
180806781,2018-02-28,sawtelle,assault,4,22
182107762,2018-03-01,west-hills,assault,4,16
180922167,2018-12-15,van-nuys,assault,4,0
180327509,2018-12-15,baldwin-hillscrenshaw,assault,4,56
182007273,2018-03-01,westlake,assault,4,10
181316937,2018-08-03,downtown,assault,4,3
180706846,2018-03-01,carthay,assault,4,27
180706765,2018-03-01,fairfax,assault,4,38
181507123,2018-03-01,north-hollywood,assault,4,25
180327481,2018-12-15,vermont-square,assault,4,32
181807425,2018-03-01,broadway-manchester,assault,4,64
182106979,2018-03-01,canoga-park,assault,4,58
181706950,2018-03-01,granada-hills,assault,4,4
180706875,2018-03-01,fairfax,assault,4,38
181208449,2018-03-01,vermont-slauson,assault,4,55
180711859,2018-03-01,mid-city,assault,4,52
180406992,2018-03-01,boyle-heights,assault,4,39
180907145,2018-03-01,valley-glen,assault,4,75
181606342,2018-03-01,pacoima,assault,4,2
180706874,2018-03-01,fairfax,assault,4,38
181507141,2018-03-01,north-hollywood,assault,4,25
180922197,2018-12-15,sherman-oaks,assault,4,33
180607392,2018-03-01,hollywood,assault,4,15
182008549,2018-03-01,koreatown,assault,4,26
181407714,2018-03-01,westchester,assault,4,8
182007302,2018-03-01,koreatown,assault,4,26
180506771,2018-03-01,san-pedro,assault,4,23
180907182,2018-03-01,van-nuys,assault,4,0
182106980,2018-03-01,canoga-park,assault,4,58
190507797,2018-03-01,wilmington,assault,4,65
180406648,2018-03-01,lincoln-heights,assault,4,88
182106986,2018-03-02,canoga-park,assault,4,58
181006768,2018-03-02,reseda,assault,4,37
181209719,2018-03-02,vermont-slauson,assault,4,55
180706901,2018-03-02,mid-city,assault,4,52
180108490,2018-03-02,downtown,assault,4,3
181918239,2018-09-28,mission-hills,assault,4,70
191904674,2018-12-15,sylmar,assault,4,24
180922190,2018-12-15,sherman-oaks,assault,4,33
180922196,2018-12-15,sherman-oaks,assault,4,33
181014899,2018-08-25,encino,assault,4,1
180224648,2018-12-15,silver-lake,assault,4,83
180327523,2018-12-15,jefferson-park,assault,4,96
181824110,2018-12-15,broadway-manchester,assault,4,64
180108452,2018-03-02,downtown,assault,4,3
181907181,2018-03-02,panorama-city,assault,4,30
180130567,2018-12-15,downtown,assault,4,3
181426058,2018-12-15,westchester,assault,4,8
180224594,2018-12-15,east-hollywood,assault,4,50
180108489,2018-03-02,downtown,assault,4,3
181106720,2018-03-02,atwater-village,assault,4,100
181807466,2018-03-02,vermont-vista,assault,4,81
181305937,2018-02-02,florence,assault,4,49
180207287,2018-03-02,silver-lake,assault,4,83
180130372,2018-12-15,downtown,assault,4,3
181522899,2018-12-15,north-hollywood,assault,4,25
181426302,2018-12-15,westchester,assault,4,8
180327594,2018-12-15,leimert-park,assault,4,102
180130386,2018-12-15,downtown,assault,4,3
180625793,2018-12-15,east-hollywood,assault,4,50
180327531,2018-12-15,exposition-park,assault,4,48
180130384,2018-12-15,downtown,assault,4,3
180519766,2018-12-15,wilmington,assault,4,65
